ID,item_cnt_month
789,1.6211737
790,1.9739236
791,1.900284
792,1.042565
793,2.2518358
794,2.2613814
795,1.1212126
796,1.5538207
797,1.4087492
798,0.4774181
799,0.22157027
800,1.5229677
801,0.21836473
802,0.5567114
803,0.9077073
804,0.0
805,0.82924634
806,1.4853765
807,1.7391279
808,2.0470576
809,2.9464226
810,0.9099755
811,0.5170522
812,1.3162456
813,0.92508787
814,0.55843663
815,1.1870791
816,0.8864513
817,0.7755231
818,2.8647532
819,0.5141541
820,0.410088
821,0.52105576
822,0.6992525
823,1.6609802
824,0.76106405
825,1.2680695
826,0.82653284
827,0.5153397
828,0.7163177
829,0.54100907
830,0.30373192
831,1.0049474
832,1.1301157
833,0.8770939
834,0.26898652
835,0.9563079
836,0.19710946
837,0.13369784
838,0.35495627
839,0.14454165
840,0.9534036
841,0.8943206
842,1.4267951
843,0.75601166
844,0.7387324
845,1.1231631
846,0.99318516
847,1.4333867
848,2.1479585
849,2.531438
850,1.7029403
851,2.6709058
852,1.1906787
853,1.268472
854,1.7137326
855,1.2574662
856,1.2566053
857,1.3636048
858,1.3171954
859,1.5049987
860,2.3058083
861,1.8562082
862,1.7278955
863,2.3074577
864,1.8453871
865,1.9559554
866,1.965732
867,1.7402216
868,1.5718976
869,1.5176752
870,2.861131
871,1.3359734
872,1.525407
873,1.7318686
874,1.8817422
875,1.6737953
876,0.8285319
877,1.9461734
878,1.6153678
879,1.6660988
880,1.671611
881,1.6509656
882,1.3260801
883,0.97970754
884,1.2862657
885,1.025397
886,1.2110372
887,1.4749353
888,0.62886393
889,1.1336249
890,1.4772432
891,1.5823451
892,2.0830262
893,2.7587266
894,1.4938672
895,1.2486138
896,1.1992666
897,1.5230238
898,1.4313476
899,1.715376
900,1.1147436
901,1.3533194
902,1.9314408
903,1.1095685
904,0.9621336
905,1.0346735
906,1.2128701
907,2.221538
908,1.274331
909,1.1505617
910,1.016759
911,1.2036372
912,1.2299352
913,1.345967
914,0.7237452
915,1.0801516
916,1.3684787
917,1.348673
918,0.79223526
919,1.4923154
920,0.8430034
921,0.66970545
922,0.89595515
923,0.6256534
924,3.2400808
925,3.3326662
926,6.1223493
927,3.6372845
928,2.0274734
929,6.8347793
930,1.9894285
931,1.336132
932,7.861259
933,11.743843
934,8.675136
935,12.0882635
936,4.843263
937,4.770077
938,4.169114
939,4.0461016
940,3.813622
941,4.7917814
942,3.7216465
943,4.5195327
944,11.736233
945,2.356119
946,0.5673047
947,2.443099
948,2.2594867
949,5.0570364
950,1.2238187
951,4.7021236
952,2.4249642
953,2.0805733
954,4.198036
955,4.4426756
956,2.4268892
957,2.915285
958,3.5994995
959,3.7384615
960,1.9028679
961,5.173313
962,1.9490743
963,1.7349825
964,1.5506127
965,1.7137494
966,1.5614285
967,1.1852186
968,1.4910557
969,1.2608335
970,1.2585953
971,1.5930679
972,0.8832687
973,1.316716
974,2.0952907
975,2.0424314
976,0.9308913
977,1.9411436
978,0.5675345
979,1.2712038
980,1.3749263
981,1.533373
982,1.4416968
983,1.7257252
984,1.3594463
985,1.3636686
986,1.7577568
987,1.337032
988,1.1940979
989,1.3109242
990,1.099228
991,2.4535031
992,1.5062956
993,1.437075
994,1.0611479
995,1.0323324
996,1.7632054
997,1.3527462
998,0.1488068
999,1.1917422
1000,1.6357088
1001,1.7383925
1002,0.8737486
1003,1.6232928
1004,1.1946718
1005,0.81892806
1006,1.2476236
1007,0.9095395
1008,1.6070443
1009,1.6253476
1010,1.7074398
1011,1.4187995
1012,1.2407717
1013,1.4898005
1014,0.9734739
1015,0.90467334
1016,1.6495609
1017,2.0153134
1018,1.3895749
1019,2.5299213
1020,1.2842811
1021,1.8586121
1022,1.2258012
1023,1.8278477
1024,1.206141
1025,1.362806
1026,1.0994288
1027,1.6877207
1028,2.3230205
1029,0.86420983
1030,0.47899377
1031,1.1573273
1032,0.91966325
1033,1.4781743
1034,1.1624252
1035,1.5039548
1036,1.184553
1037,1.1933752
1038,1.999743
1039,0.90778095
1040,0.5106696
1041,0.99906486
1042,1.4212483
1043,1.2107775
1044,0.6284501
1045,1.5150497
1046,1.1721748
1047,0.98996437
1048,0.80381763
1049,1.1897203
1050,1.3063664
1051,0.9194533
1052,1.6175436
1053,0.9956931
1054,1.2532141
1055,1.3820097
1056,0.5718969
1057,1.4025903
1058,2.3533704
1059,2.9508407
1060,2.5953293
1061,3.9996712
1062,1.7577595
1063,1.5626876
1064,2.0051596
1065,1.5683786
1066,1.2017274
1067,1.8303696
1068,1.4231043
1069,1.418814
1070,3.3273494
1071,1.0219147
1072,0.8402018
1073,1.0776037
1074,0.9124249
1075,1.8781934
1076,1.178689
1077,1.5662051
1078,1.0514916
1079,0.9020053
1080,1.5510231
1081,1.068523
1082,0.69143355
1083,1.4632491
1084,1.657851
1085,1.7143698
1086,0.9680646
1087,1.3573157
1088,1.0600582
1089,0.7897691
1090,1.217905
1091,0.84749585
1092,1.0584662
1093,1.1244034
1094,1.0647527
1095,1.1920562
1096,1.2685473
1097,1.3074386
1098,0.77174234
1099,0.7795282
1100,1.3789362
1101,1.5564058
1102,0.7638218
1103,1.9031452
1104,0.9223284
1105,0.83306587
1106,1.2020199
1107,1.3208703
1108,0.954675
1109,1.0283858
1110,0.9071549
1111,0.86436456
1112,1.5418646
1113,0.7752275
1114,0.7058556
1115,0.88710886
1116,0.72957003
1117,1.4220439
1118,1.0273317
1119,1.3103261
1120,1.3224692
1121,1.3052062
1122,1.3605282
1123,0.84258425
1124,0.436267
1125,0.86129403
1126,1.2388928
1127,1.3381793
1128,0.8687296
1129,1.2056023
1130,0.9368591
1131,0.60539067
1132,0.88256073
1133,0.6631176
1134,1.2708294
1135,1.0287281
1136,1.1636304
1137,1.1760043
1138,0.944202
1139,1.4398952
1140,0.9601997
1141,1.2887802
1142,2.2860477
1143,2.520839
1144,1.3519038
1145,2.6474583
1146,1.3752593
1147,1.4021856
1148,1.2578757
1149,1.4674335
1150,1.4334977
1151,1.440499
1152,1.1396403
1153,1.4315336
1154,2.130345
1155,1.5969509
1156,1.5166134
1157,1.464789
1158,1.2204267
1159,2.6256769
1160,1.5967351
1161,1.7948787
1162,1.7404051
1163,1.7974172
1164,2.1829417
1165,1.9625748
1166,1.1412486
1167,1.497655
1168,1.9416217
1169,1.771263
1170,1.0349408
1171,1.8964535
1172,1.0903754
1173,1.0791266
1174,1.1433272
1175,1.0350745
1176,1.4983044
1177,1.3667687
1178,2.0833924
1179,1.514045
1180,1.4013951
1181,1.7137406
1182,2.0614314
1183,2.7967286
1184,2.7975826
1185,3.6345544
1186,1.6143208
1187,4.021319
1188,1.6911553
1189,1.371025
1190,1.6566149
1191,1.8410698
1192,1.7493936
1193,1.7563949
1194,1.7593287
1195,1.7474295
1196,3.5315905
1197,1.6004444
1198,1.1943799
1199,1.6569462
1200,1.5279557
1201,2.993517
1202,1.3851439
1203,1.6466914
1204,1.574428
1205,1.6449237
1206,1.9335425
1207,1.7131757
1208,1.5219256
1209,1.878332
1210,2.3222988
1211,2.1962729
1212,1.4156178
1213,2.2642941
1214,1.3076875
1215,1.4469665
1216,1.5683373
1217,1.4029145
1218,5.345865
1219,4.0586085
1220,5.746753
1221,5.598431
1222,6.999075
1223,5.4853115
1224,4.8777385
1225,5.3373775
1226,12.673484
1227,15.798957
1228,9.575493
1229,13.831883
1230,6.5216513
1231,7.8825355
1232,8.490635
1233,5.9083443
1234,5.816669
1235,7.787525
1236,5.2684116
1237,8.066173
1238,12.446781
1239,4.657001
1240,4.848343
1241,4.2860026
1242,4.3047442
1243,13.080248
1244,8.491584
1245,8.366723
1246,6.0361576
1247,2.2468407
1248,8.260796
1249,8.040433
1250,5.986676
1251,7.0296116
1252,7.473578
1253,7.6104236
1254,6.566897
1255,6.2390966
1256,6.662641
1257,4.494845
1258,6.9097795
1259,4.5854573
1260,1.3550317
1261,1.2234961
1262,1.9401201
1263,1.3707724
1264,1.2581224
1265,1.6786792
1266,1.0016075
1267,1.5068413
1268,4.0248933
1269,3.6877193
1270,1.705881
1271,5.0086293
1272,1.2412418
1273,1.5620427
1274,2.0931282
1275,1.7393655
1276,1.6476892
1277,1.6546905
1278,1.4378748
1279,1.5231856
1280,4.4623637
1281,1.6632985
1282,1.3632857
1283,1.4745222
1284,1.3110409
1285,2.6030407
1286,1.5540494
1287,1.6265013
1288,1.2601042
1289,1.3964297
1290,1.9479417
1291,1.7275748
1292,1.1119127
1293,1.4683192
1294,1.912286
1295,1.7736365
1296,1.005605
1297,1.8738179
1298,1.0927488
1299,1.0564907
1300,1.1457006
1301,1.0124385
1302,1.1882094
1303,1.0566738
1304,1.7732979
1305,1.20395
1306,1.0913001
1307,1.511857
1308,0.8347852
1309,1.340019
1310,3.5366907
1311,3.1995182
1312,1.2176799
1313,4.5204287
1314,1.0744194
1315,1.0738416
1316,1.9263061
1317,1.5725431
1318,1.4808669
1319,1.4878683
1320,1.2710525
1321,1.3563633
1322,3.9741619
1323,1.1750973
1324,0.87508476
1325,0.9863211
1326,0.82283986
1327,2.1148396
1328,1.0658485
1329,1.1383003
1330,0.7719031
1331,0.9082288
1332,1.4597406
1333,1.2393738
1334,0.623712
1335,0.9801182
1336,1.4240849
1337,1.2854354
1338,0.5174043
1339,1.3856168
1340,0.60454834
1341,0.56828994
1342,0.6575001
1343,0.5242379
1344,1.341911
1345,1.2103753
1346,1.9269994
1347,1.3576516
1348,1.2450017
1349,1.6655586
1350,0.98848665
1351,1.4937205
1352,4.0117726
1353,5.042872
1354,1.6927602
1355,4.9955087
1356,1.0918366
1357,1.548922
1358,2.0800073
1359,1.7262447
1360,1.6345685
1361,1.6415699
1362,1.424754
1363,1.5100648
1364,4.449243
1365,1.6501776
1366,1.3501648
1367,1.4614015
1368,1.2979201
1369,2.5899198
1370,1.5409287
1371,1.7445409
1372,1.2817359
1373,1.3833089
1374,1.9348209
1375,1.714454
1376,1.098792
1377,1.4551984
1378,1.899165
1379,1.7605157
1380,0.9924841
1381,1.860697
1382,1.079628
1383,1.0433699
1384,1.1325798
1385,0.9993179
1386,1.8579364
1387,1.5284334
1388,2.2450578
1389,1.6757097
1390,1.9593377
1391,1.9836173
1392,1.2542604
1393,1.8356829
1394,4.4853516
1395,5.0829563
1396,2.166339
1397,6.8158283
1398,0.90058887
1399,1.800457
1400,2.565072
1401,2.4066494
1402,2.3149734
1403,1.8791013
1404,1.7667164
1405,2.1406083
1406,4.3619995
1407,1.4807867
1408,1.2629212
1409,1.5619719
1410,1.1285291
1411,2.7236705
1412,1.4536852
1413,2.666666
1414,2.2202327
1415,1.5142566
1416,2.0353916
1417,1.8150245
1418,0.98840827
1419,1.3448147
1420,1.7887815
1421,1.9256274
1422,0.88210064
1423,1.994448
1424,1.0256598
1425,1.1071132
1426,1.2727982
1427,1.197725
1428,0.7567752
1429,0.6252394
1430,0.80415773
1431,0.7725157
1432,0.5407133
1433,1.0804226
1434,0.32699442
1435,0.8239001
1436,1.698835
1437,1.8683763
1438,0.65363955
1439,1.6000518
1440,0.93099695
1441,0.9579231
1442,0.8964566
1443,1.1079609
1444,1.0162847
1445,1.0995307
1446,0.6747601
1447,0.9872712
1448,1.4724909
1449,1.147163
1450,0.8419375
1451,0.6838284
1452,0.5548378
1453,1.9609865
1454,1.0230154
1455,0.8703968
1456,0.79813343
1457,0.77172333
1458,1.1572479
1459,0.93688095
1460,0.485812
1461,0.84221834
1462,1.2861849
1463,0.9502196
1464,0.37950432
1465,1.2317632
1466,0.40349942
1467,0.5043383
1468,0.45645118
1469,0.46028632
1470,1.3761066
1471,0.88976026
1472,1.5783345
1473,1.2952133
1474,1.2749584
1475,1.5117443
1476,0.904172
1477,1.2232292
1478,2.64028
1479,3.7493062
1480,0.18884914
1481,1.6780368
1482,0.0
1483,0.5137427
1484,1.3016121
1485,1.0441837
1486,0.9525075
1487,0.9415281
1488,1.1491114
1489,1.1628002
1490,1.0478281
1491,2.1164923
1492,1.8986267
1493,1.7454942
1494,1.7642349
1495,2.3239071
1496,2.0893908
1497,1.1365536
1498,0.7701568
1499,0.47232014
1500,2.1809125
1501,1.9605458
1502,0.0
1503,0.84406435
1504,1.2880307
1505,1.4248768
1506,0.1618231
1507,1.4936968
1508,0.5895534
1509,0.47362113
1510,0.8366918
1511,0.56423277
1512,1.3827904
1513,1.0532874
1514,1.7699116
1515,1.2005638
1516,1.5751593
1517,1.508471
1518,0.77911395
1519,1.3605369
1520,2.0334954
1521,2.1851635
1522,0.0
1523,2.6685607
1524,0.30679154
1525,1.2066594
1526,1.895006
1527,1.5412428
1528,1.4495667
1529,1.4565681
1530,1.2915703
1531,1.470542
1532,3.0628476
1533,1.2328357
1534,1.0149704
1535,0.8618373
1536,0.8805781
1537,2.4757195
1538,1.2057341
1539,1.7743144
1540,1.4079173
1541,1.0449785
1542,1.3352568
1543,1.1148899
1544,0.0
1545,0.5526299
1546,0.9965965
1547,1.1334425
1548,0.08991585
1549,1.7464963
1550,0.23347554
1551,1.0075024
1552,0.48061383
1553,0.91287863
1554,1.2718556
1555,1.14032
1556,1.856944
1557,1.2875962
1558,1.5712236
1559,1.5955031
1560,0.9184314
1561,1.4236652
1562,4.638758
1563,4.985614
1564,2.3197463
1565,6.969235
1566,0.9413446
1567,1.9538643
1568,2.3722987
1569,2.0185356
1570,1.9268595
1571,1.9338609
1572,1.3546987
1573,1.8023562
1574,4.4918394
1575,1.6927737
1576,1.3927609
1577,1.773959
1578,1.3405162
1579,2.8535104
1580,1.5835248
1581,2.883259
1582,2.4204543
1583,1.749811
1584,2.2473788
1585,2.0270119
1586,1.141388
1587,1.4977945
1588,1.9417616
1589,2.0786073
1590,1.0350803
1591,2.1242878
1592,1.3643901
1593,1.236953
1594,1.417342
1595,1.266672
1596,1.0624328
1597,0.84649974
1598,1.3232762
1599,0.9843263
1600,0.8597006
1601,1.1005875
1602,0.57633203
1603,1.4278275
1604,1.2399248
1605,1.9010048
1606,1.1282977
1607,2.0768502
1608,0.72211015
1609,0.5506241
1610,1.2436783
1611,1.1334438
1612,1.0931354
1613,1.0238308
1614,1.1830524
1615,1.3182006
1616,2.404171
1617,1.5020663
1618,1.090713
1619,1.5799427
1620,1.5238813
1621,1.680716
1622,1.4944232
1623,1.6446301
1624,1.2870764
1625,0.9062478
1626,2.7391279
1627,1.3983914
1628,0.5820611
1629,0.7860152
1630,1.1821584
1631,1.1347023
1632,0.035896722
1633,1.621345
1634,0.64595866
1635,0.8101297
1636,0.8278104
1637,0.89140445
1638,1.0624328
1639,0.84649974
1640,1.3232762
1641,0.9843263
1642,0.8597006
1643,1.1005875
1644,0.57633203
1645,1.4278275
1646,1.2399248
1647,1.9010048
1648,1.1282977
1649,2.0768502
1650,0.72211015
1651,0.5506241
1652,1.2436783
1653,1.1334438
1654,1.0931354
1655,1.0238308
1656,1.1830524
1657,1.3182006
1658,2.404171
1659,1.5020663
1660,1.090713
1661,1.5799427
1662,1.5238813
1663,1.680716
1664,1.4944232
1665,1.6446301
1666,1.2870764
1667,0.9062478
1668,2.7391279
1669,1.3983914
1670,0.5820611
1671,0.7860152
1672,1.1821584
1673,1.1347023
1674,0.035896722
1675,1.621345
1676,0.64595866
1677,0.8101297
1678,0.8278104
1679,0.89140445
1680,1.4181793
1681,1.2022461
1682,2.4113882
1683,1.2168193
1684,1.0921936
1685,1.456334
1686,0.9320783
1687,1.783574
1688,1.525044
1689,2.3717496
1690,1.8157752
1691,3.539673
1692,0.94981647
1693,0.77833086
1694,1.4713849
1695,1.3611504
